"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude","center_latitude","center_longitude"
"1979","Neah Bay","Apr",1347,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1979","Neah Bay","May",610,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1979","Neah Bay","June",3836,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1979","Neah Bay","July",10732,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1979","Neah Bay","Aug",13835,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1979","Neah Bay","Sept",1557,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1979","Neah Bay","Oct",84,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1979","Neah Bay","Season",32001,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","May",632,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","June",3440,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","July",11613,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","Aug",11694,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","Sept",2011,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","Oct",30,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1980","Neah Bay","Season",29420,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","Apr",177,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","May",1198,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","June",2210,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","July",9823,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","Aug",12000,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","Sept",3052,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","Oct",223,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1981","Neah Bay","Season",28683,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","Apr",18,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","May",573,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","June",1532,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","July",10891,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","Aug",17254,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","Sept",5787,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","Oct",113,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1982","Neah Bay","Season",36168,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","Apr",142,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","May",453,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","July",16126,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","Aug",22218,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","Sept",7741,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","Oct",43,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1983","Neah Bay","Season",46723,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","Apr",55,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","June",0,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","July",2494,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","Aug",5905,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","Sept",179,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1984","Neah Bay","Season",8633,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","Apr",9,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","May",2,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","June",173,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","July",7356,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","Aug",9576,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","Sept",151,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1985","Neah Bay","Season",17267,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","June",448,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","July",10779,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","Aug",7325,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","Sept",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1986","Neah Bay","Season",18552,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","June",577,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","July",12224,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","Aug",6442,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","Sept",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1987","Neah Bay","Season",19243,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","May",6,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","July",13470,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","Aug",1944,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","Sept",518,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1988","Neah Bay","Season",15938,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","May",856,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","June",928,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","July",14722,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","Aug",6454,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","Sept",5362,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1989","Neah Bay","Season",28322,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","June",9,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","July",18572,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","Aug",14539,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","Sept",699,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1990","Neah Bay","Season",33819,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","June",4,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","July",16192,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","Aug",9236,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","Sept",9,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1991","Neah Bay","Season",25441,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","May",1344,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","July",10375,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","Aug",7949,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","Sept",50,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1992","Neah Bay","Season",19718,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","May",1172,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","July",11093,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","Aug",11245,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","Sept",3819,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1993","Neah Bay","Season",27329,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","July",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","Aug",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","Sept",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1994","Neah Bay","Season",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","July",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","Aug",9391,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","Sept",98,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1995","Neah Bay","Season",9489,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","July",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","Aug",9786,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","Sept",1096,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1996","Neah Bay","Season",10882,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","July",2883,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","Aug",1897,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","Sept",21,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1997","Neah Bay","Season",4801,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","July",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","Aug",6367,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","Sept",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1998","Neah Bay","Season",6367,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","July",2524,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","Aug",3950,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","Sept",1628,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"1999","Neah Bay","Season",8102,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","July",4980,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","Aug",4727,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","Sept",1646,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2000","Neah Bay","Season",11353,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","July",10450,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","Aug",6516,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","Sept",981,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2001","Neah Bay","Season",17947,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","May",576,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","June",2533,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","July",3957,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","Aug",5467,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","Sept",1151,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2002","Neah Bay","Season",13684,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","June",1372,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","July",10109,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","Aug",8071,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","Sept",897,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2003","Neah Bay","Season",20449,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","June",435,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","July",14337,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","Aug",10376,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","Sept",993,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2004","Neah Bay","Season",26141,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","July",11461.7449155067,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","Aug",4976.53681437702,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","Sept",1972.19509993928,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2005","Neah Bay","Season",18410.476829823,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","June",946.38,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","July",6600.08,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","Aug",4934.7,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","Sept",928.28,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","Oct",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2006","Neah Bay","Season",13409.44,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2007","Neah Bay","Apr",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2007","Neah Bay","May",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2007","Neah Bay","June",NA,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
"2007","Neah Bay","July",6944.6,"WA","","recreational","effort","angler trips",48.3681,-124.625,48.37427,-124.6285
