"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude","center_latitude","center_longitude"
"1975","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1975","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1975","Astoria","Season",1774,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","May",385,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","June",856,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","July",1177,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Aug",893,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Sept",644,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Oct",121,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1976","Astoria","Season",4076,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","May",319,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","June",412,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","July",2688,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Aug",552,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Sept",261,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Oct",90,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1977","Astoria","Season",4322,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","May",73,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","June",213,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","July",893,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Aug",547,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Sept",201,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Oct",58,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1978","Astoria","Season",1985,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","May",102,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","June",3,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","July",823,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Aug",1459,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Sept",29,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Oct",1,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Dec",1,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1979","Astoria","Season",2418,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","May",144,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","June",13,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","July",519,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Aug",768,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Sept",121,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Oct",8,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1980","Astoria","Season",1573,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","May",518,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","June",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","July",1137,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Aug",764,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Sept",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Oct",1,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1981","Astoria","Season",2420,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","May",476,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","June",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","July",423,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Aug",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Sept",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Oct",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1982","Astoria","Season",899,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","May",566,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","June",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","July",50,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Aug",241,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Sept",164,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Oct",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1983","Astoria","Season",1021,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","May",72,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","June",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","July",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Aug",416,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Sept",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Oct",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1984","Astoria","Season",488,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","May",380,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","June",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","July",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Aug",270,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Sept",0,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Oct",1,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1985","Astoria","Season",651,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","May",337,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","June",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","July",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Aug",814,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Sept",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1986","Astoria","Season",1151,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","May",133,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","June",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","July",183,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Aug",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Sept",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1987","Astoria","Season",316,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","May",111,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","June",52,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","July",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Aug",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Sept",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1988","Astoria","Season",163,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","May",79,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","June",19,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","July",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Aug",616,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Sept",212,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1989","Astoria","Season",926,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","May",70,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","June",8,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","July",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Aug",306,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Sept",333,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Oct",22,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1990","Astoria","Season",739,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","May",92,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","June",9,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","July",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Aug",407,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Sept",151,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1991","Astoria","Season",659,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","May",61,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","June",114,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","July",49,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Aug",35,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Sept",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1992","Astoria","Season",259,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","May",22,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","June",6,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","July",51,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Aug",55,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Sept",71,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1993","Astoria","Season",205,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","Mar",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","Apr",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","May",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","June",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","July",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","Aug",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","Sept",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","Oct",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","Nov",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
"1994","Astoria","Dec",NA,"OR","","commercial","effort","days fished",46.1879,-123.8313,46.13027,-123.9552
