"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude"
"1979","Crescent City","Oct",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1979","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1979","Crescent City","Season",11735,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Apr",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","May",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","June",3462,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","July",9426,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Aug",4853,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Sept",1447,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Oct",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1980","Crescent City","Season",19188,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Apr",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","May",18,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","June",3378,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","July",5999,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Aug",4665,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Sept",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Oct",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Nov",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1981","Crescent City","Season",14060,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Apr",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","May",18,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","June",3138,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","July",12449,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Aug",8878,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Sept",604,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Oct",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Nov",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1982","Crescent City","Season",25087,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Apr",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","May",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","June",4713,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","July",10929,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Aug",5299,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Sept",734,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Oct",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Nov",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1983","Crescent City","Season",21675,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Apr",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","May",12,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","June",654,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","July",15222,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Aug",7740,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Sept",209,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Oct",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Nov",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1984","Crescent City","Season",23837,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Apr",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","May",2811,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","June",7676,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","July",13025,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Aug",6520,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Sept",975,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Oct",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Nov",0,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1985","Crescent City","Season",31007,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","May",1104,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","June",7257,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","July",10636,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Aug",6382,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Sept",174,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1986","Crescent City","Season",25553,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","May",1980,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","June",13756,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","July",22618,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Aug",10745,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Sept",2975,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1987","Crescent City","Season",52074,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","May",2390,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","June",13253,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","July",20744,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Aug",6648,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Sept",832,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1988","Crescent City","Season",43867,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","May",1058,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","June",7385,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","July",18647,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Aug",6183,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Sept",332,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1989","Crescent City","Season",33605,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","May",554,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","June",13783,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","July",23936,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Aug",3832,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Sept",594,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1990","Crescent City","Season",42699,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","May",643,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","June",8504,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","July",14015,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Aug",748,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Sept",1661,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1991","Crescent City","Season",25571,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","May",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","June",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","July",7231,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Aug",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Sept",1833,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1992","Crescent City","Season",9064,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","May",1018,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","June",979,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","July",6503,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Aug",5836,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Sept",1066,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1993","Crescent City","Season",15402,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","May",5048,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","June",2181,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","July",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Aug",1591,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Sept",877,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1994","Crescent City","Season",9697,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","May",2793,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","June",5668,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","July",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Aug",1099,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Sept",2376,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1995","Crescent City","Season",11936,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","May",993,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","June",5054,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","July",2405,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Aug",2056,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Sept",806,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1996","Crescent City","Season",11314,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","May",920,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","June",1724,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","July",1533,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Aug",2242,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Sept",157,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1997","Crescent City","Season",6576,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","May",705,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","June",1527,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","July",455,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Aug",565,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Sept",50,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1998","Crescent City","Season",3302,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","May",12,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","June",1532,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","July",802,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Aug",3068,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Sept",428,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"1999","Crescent City","Season",5842,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","May",144,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","June",1762,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","July",2103,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Aug",2988,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Sept",213,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2000","Crescent City","Season",7210,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","May",881,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","June",2141,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","July",3011,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Aug",2339,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Sept",273,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2001","Crescent City","Season",8645,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","May",1036,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","June",1131,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","July",132,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Aug",1333,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Sept",237,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2002","Crescent City","Season",3869,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","May",319,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","June",521,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","July",521,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Aug",493,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Sept",340,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Oct",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Nov",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2003","Crescent City","Season",2194,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2004","Crescent City","Feb",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2004","Crescent City","Mar",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2004","Crescent City","Apr",NA,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2004","Crescent City","May",603,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2004","Crescent City","June",604,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2004","Crescent City","July",689,"CA","","recreational","effort","anger trips",41.7558,-124.2026
"2004","Crescent City","Aug",843,"CA","","recreational","effort","anger trips",41.7558,-124.2026
